id_snippet,modello,layer_analizzato,cosine_similarity,valore_assoluto_allineamento
0,Qwen/Qwen2.5-7B-Instruct,16,0.3955078125,0.3955078125
1,Qwen/Qwen2.5-7B-Instruct,16,0.415283203125,0.415283203125
2,Qwen/Qwen2.5-7B-Instruct,16,0.353271484375,0.353271484375
3,Qwen/Qwen2.5-7B-Instruct,16,0.384521484375,0.384521484375
4,Qwen/Qwen2.5-7B-Instruct,16,0.404541015625,0.404541015625
5,Qwen/Qwen2.5-7B-Instruct,16,0.2149658203125,0.2149658203125
6,Qwen/Qwen2.5-7B-Instruct,16,0.3173828125,0.3173828125
7,Qwen/Qwen2.5-7B-Instruct,16,0.437255859375,0.437255859375
8,Qwen/Qwen2.5-7B-Instruct,16,0.385498046875,0.385498046875
9,Qwen/Qwen2.5-7B-Instruct,16,0.342529296875,0.342529296875
10,Qwen/Qwen2.5-7B-Instruct,16,0.169189453125,0.169189453125
11,Qwen/Qwen2.5-7B-Instruct,16,0.379638671875,0.379638671875
12,Qwen/Qwen2.5-7B-Instruct,16,0.2822265625,0.2822265625
13,Qwen/Qwen2.5-7B-Instruct,16,0.32275390625,0.32275390625
14,Qwen/Qwen2.5-7B-Instruct,16,0.375732421875,0.375732421875
15,Qwen/Qwen2.5-7B-Instruct,16,0.43310546875,0.43310546875
16,Qwen/Qwen2.5-7B-Instruct,16,0.429931640625,0.429931640625
17,Qwen/Qwen2.5-7B-Instruct,16,0.390625,0.390625
18,Qwen/Qwen2.5-7B-Instruct,16,0.1962890625,0.1962890625
19,Qwen/Qwen2.5-7B-Instruct,16,0.489013671875,0.489013671875
20,Qwen/Qwen2.5-7B-Instruct,16,0.346435546875,0.346435546875
21,Qwen/Qwen2.5-7B-Instruct,16,0.38818359375,0.38818359375
22,Qwen/Qwen2.5-7B-Instruct,16,0.2476806640625,0.2476806640625
24,Qwen/Qwen2.5-7B-Instruct,16,0.298828125,0.298828125
25,Qwen/Qwen2.5-7B-Instruct,16,0.2138671875,0.2138671875
26,Qwen/Qwen2.5-7B-Instruct,16,0.4228515625,0.4228515625
27,Qwen/Qwen2.5-7B-Instruct,16,0.32275390625,0.32275390625
28,Qwen/Qwen2.5-7B-Instruct,16,0.43798828125,0.43798828125
29,Qwen/Qwen2.5-7B-Instruct,16,0.2822265625,0.2822265625
30,Qwen/Qwen2.5-7B-Instruct,16,0.41796875,0.41796875
31,Qwen/Qwen2.5-7B-Instruct,16,0.2802734375,0.2802734375
32,Qwen/Qwen2.5-7B-Instruct,16,0.391357421875,0.391357421875
33,Qwen/Qwen2.5-7B-Instruct,16,0.3056640625,0.3056640625
